,Modelo_1,Modelo_2,Observado,Forecast,Upper,Lower
2013-07-28,ARIMAX,,5.0,6.175221032721283,11.859372037390495,2.603342182780964
2013-08-04,ARIMAX,,10.0,7.7719537006209825,14.714413968755084,3.407797333311332
2013-08-11,ARIMAX,,3.0,11.426447411261277,21.250304408296717,5.24841016560921
2013-08-18,ARIMAX,,9.0,6.050061050102308,13.739417160728632,1.8229371420661298
2013-08-25,ARIMAX,,7.0,8.552455959416704,18.986344119732177,2.820418835213501
2013-09-01,ARIMAX,,4.0,9.047537313981328,19.985144185104502,3.029408814136117
2013-09-08,ARIMAX,,4.0,6.7154374791905065,15.127458809634215,2.0902662673481744
2013-09-15,ARIMAX,,0.0,5.354239417031985,12.23532575180812,1.5590046365071923
2013-09-22,ARIMAX,,4.0,1.5004287318383422,4.279545190563684,-0.014058544180429795
2013-09-29,ARIMAX,,1.0,2.606850047453514,6.630290323784785,0.4179748515313323
2013-10-06,ARIMAX,,1.0,1.7557746225137363,4.828009955667286,0.0839194502494005
2013-10-13,ARIMAX,,5.0,1.4122722302613442,4.092600376446985,-0.04858469842118014
2013-10-20,ARIMAX,,3.0,2.668172815801383,6.787242789589826,0.43421137905995527
2013-10-27,ARIMAX,,6.0,3.186368131006068,7.872420656171043,0.6411232609265687
2013-11-03,ARIMAX,,1.0,4.67549986104227,11.029238560746204,1.2246520216700358
2013-11-10,ARIMAX,,4.0,2.6009394504999297,6.681891654358275,0.39720003466634063
2013-11-17,ARIMAX,,3.0,3.3041204636117225,8.180358359681223,0.6705070229506009
2013-11-24,ARIMAX,,0.0,3.1900172575158394,7.922254346802489,0.6304362544206044
2013-12-01,ARIMAX,,5.0,1.3324556131085148,4.036168946623102,-0.11202246254646887
2013-12-08,ARIMAX,,5.0,2.882120950082818,7.412358172115514,0.46953946677642366
2013-12-15,ARIMAX,,2.0,4.305684517121217,10.485665409910032,1.0116032825296883
2013-12-22,ARIMAX,,4.0,4.774882021006567,11.537461574267109,1.1794959100989564
2013-12-29,ARIMAX,,0.0,5.402411209802923,12.88585636722115,1.420201983702573
2014-01-05,ARIMAX,,7.0,1.9784807294230728,5.684596767390025,0.06565984113334544
2014-01-12,ARIMAX,,5.0,3.0109106635425107,7.741851850381221,0.5043857070652725
2014-01-19,ARIMAX,,7.0,4.743375454253047,11.478045047193696,1.165123510993794
2014-01-26,ARIMAX,,4.0,9.010324942944996,20.74181025468933,2.775489648651003
2014-02-02,ARIMAX,,2.0,6.830700656880045,16.487992409738773,1.8242565779728173
2014-02-09,ARIMAX,,2.0,8.0845284142892,18.703037373954036,2.4340590008782876
2014-02-16,ARIMAX,,4.0,3.4209385668307934,8.904625537757429,0.5862430437198577
2014-02-23,ARIMAX,,4.0,4.138345799074225,10.505632042681688,0.8452828658526805
2014-03-02,ARIMAX,,4.0,3.628355170454986,9.347204639966655,0.6664353985286314
2014-03-09,ARIMAX,,5.0,3.738987361897904,9.585461981483046,0.7086427956857033
2014-03-16,ARIMAX,,10.0,3.7185846606986845,9.54070153698038,0.7010736854674713
2014-03-23,ARIMAX,,4.0,5.705664019100001,14.084023597155088,1.3902552465222586
2014-03-30,ARIMAX,,11.0,4.5998887799796435,11.576413421477318,1.0013339467505031
2014-04-06,ARIMAX,,8.0,6.124153601139104,15.069521298151871,1.5280531272483526
2014-04-13,ARIMAX,,6.0,6.5062471281171215,15.920862129064098,1.666348706361078
2014-04-20,ARIMAX,,14.0,6.118639015094234,15.025056003227144,1.5343451058516522
2014-04-27,ARIMAX,,5.0,5.22035038845416,12.59482003933206,1.3228388786775522
2014-05-04,ARIMAX,,15.0,8.868098286683848,20.585930509023093,2.679871193680282
2014-05-11,ARIMAX,,14.0,8.89307912317941,20.687761975358,2.6763557290803526
2014-05-18,ARIMAX,,9.0,9.145102826238537,21.286366264912918,2.7575209675912817
2014-05-25,ARIMAX,,8.0,15.707232537362575,35.618982004511835,5.210420828319947
2014-06-01,ARIMAX,,8.0,6.411946616885141,15.226162482845362,1.7604373164460112
2014-06-08,ARIMAX,,13.0,11.570707542389629,26.518672786965773,3.681990833376735
2014-06-15,ARIMAX,,12.0,7.803419626289147,18.23042551310468,2.2900976171980947
2014-06-22,ARIMAX,,13.0,13.771332110236342,31.246554592466293,4.526042087464443
2014-06-29,ARIMAX,,11.0,14.3881513268783,32.57758921915848,4.76104242553201
2014-07-06,ARIMAX,,13.0,9.720232431217257,22.31974163987715,3.033295772303861
2014-07-13,ARIMAX,,10.0,19.613552639416397,43.79482982852511,6.768122748219333
2014-07-20,ARIMAX,,13.0,8.612709556874558,19.919933002782365,2.6140262654149873
2014-07-27,ARIMAX,,7.0,15.167588155882923,34.27415080603277,5.053999771911118
2014-08-03,ARIMAX,,11.0,10.863856828083785,24.84994748275939,3.4518861107470724
2014-08-10,ARIMAX,,17.0,9.49838181221639,21.873806721372137,2.9397503065117423
2014-08-17,ARIMAX,,8.0,14.37405583360028,33.431051928326795,4.5195881546630385
2014-08-24,ARIMAX,,14.0,11.106613291386363,26.09653897896758,3.350917252453907
2014-08-31,ARIMAX,,15.0,13.26609775706959,30.899769652069157,4.134845468901434
2014-09-07,ARIMAX,,8.0,15.898173012875565,36.722872383542686,5.098542546383508
2014-09-14,ARIMAX,,9.0,11.195161451760903,26.282540285736683,3.3859201881779812
2014-09-21,ARIMAX,,16.0,10.53298397216443,24.76317566169837,3.1577000845485683
2014-09-28,ARIMAX,,16.0,14.06105472479339,32.644055945772486,4.429684035552367
2014-10-05,ARIMAX,,14.0,14.12100282746167,32.712079837447575,4.468582769398426
2014-10-12,ARIMAX,,12.0,14.14653627359955,32.711004792495615,4.493087123614278
2014-10-19,ARIMAX,,8.0,14.193415032251766,32.772132921537164,4.521496046542917
2014-10-26,ARIMAX,,9.0,11.363287773755461,26.502262077268984,3.487448313006866
2014-11-02,ARIMAX,,16.0,9.771690906496044,22.931805800211997,2.917663661072148
2014-11-09,ARIMAX,,12.0,11.632216717113797,27.07670998569112,3.591344156272958
2014-11-16,ARIMAX,,11.0,12.385936299446621,28.71297637621493,3.8756094962455228
2014-11-23,ARIMAX,,14.0,11.391800123595868,26.467849314792055,3.5237097577384366
2014-11-30,ARIMAX,,9.0,13.365250171803247,30.821927742440604,4.24952886962299
2014-12-07,ARIMAX,,10.0,12.328256406944316,28.496671570827388,3.8780623140381785
2014-12-14,ARIMAX,,2.0,12.171799304103148,28.11890894567061,3.8292069141538803
2014-12-21,ARIMAX,,7.0,6.606858536227358,16.029855943969217,1.7326087451287255
2014-12-28,ARIMAX,,13.0,7.063079555908926,17.022716560105643,1.9039413357161898
2015-01-04,ARIMAX,,17.0,10.600014820733602,24.903330970631714,3.1843753202266036
2015-01-11,ARIMAX,,19.0,15.343112359299466,35.4280156308392,4.912862674479749
2015-01-18,ARIMAX,,16.0,17.630463584090947,40.44562995858139,5.761697593270919
