,Modelo_1,Modelo_2,Observado,Forecast,Upper,Lower
2013-07-28,ARIMAX,GARCH,5.0,6.416497243210634,14.32658704239025,2.023290023946306
2013-08-04,ARIMAX,GARCH,10.0,8.037931197571226,17.446852731912426,2.754892663408173
2013-08-11,ARIMAX,GARCH,3.0,11.780487762303618,24.897726692815144,4.368387345414055
2013-08-18,ARIMAX,GARCH,9.0,5.919607198795885,12.444747962771318,2.0947733844206
2013-08-25,ARIMAX,GARCH,7.0,8.322323196237393,16.686229662851364,3.3172686874277137
2013-09-01,ARIMAX,GARCH,4.0,8.754950884761792,17.03503424263509,3.6885258884333925
2013-09-08,ARIMAX,GARCH,4.0,6.534509614762225,13.319575260956402,2.4804204055791987
2013-09-15,ARIMAX,GARCH,0.0,5.19535723603731,10.640172669950879,1.90968707465943
2013-09-22,ARIMAX,GARCH,4.0,1.9312210867441113,8.137132061216105,-0.43031112646994335
2013-09-29,ARIMAX,GARCH,1.0,3.0648931787523144,10.775718870274847,-0.08119751259337264
2013-10-06,ARIMAX,GARCH,1.0,1.9907560183605624,6.984472158472265,-0.2088276818033741
2013-10-13,ARIMAX,GARCH,5.0,1.5198601934291125,5.099558332797877,-0.20565102280852712
2013-10-20,ARIMAX,GARCH,3.0,2.8120359657585956,8.135054937689587,0.2226037277841527
2013-10-27,ARIMAX,GARCH,6.0,3.2397894471601933,8.38230443686688,0.55193598945187
2013-11-03,ARIMAX,GARCH,1.0,4.680085664680447,11.073451425785002,1.2165053669874883
2013-11-10,ARIMAX,GARCH,4.0,2.809004685417391,8.608864322390694,0.1170039377871075
2013-11-17,ARIMAX,GARCH,3.0,3.4387254446073943,9.445159923749934,0.46822578352108096
2013-11-24,ARIMAX,GARCH,0.0,3.2301608482367588,8.305525089208121,0.5632827614488256
2013-12-01,ARIMAX,GARCH,5.0,1.6780154178810258,7.132817284624698,-0.45012844345135283
2013-12-08,ARIMAX,GARCH,5.0,3.351580541839872,11.644337188745887,-0.022306020628269654
2013-12-15,ARIMAX,GARCH,2.0,4.7766207645796674,14.77382830272153,0.4647428510824078
2013-12-22,ARIMAX,GARCH,4.0,5.202460525125095,15.448578602766926,0.661258816585004
2013-12-29,ARIMAX,GARCH,0.0,5.68782570856243,15.531459395895792,1.0328862879281566
2014-01-05,ARIMAX,GARCH,7.0,2.9021215843187043,13.730985306264174,-0.5164270290767213
2014-01-12,ARIMAX,GARCH,5.0,3.2959353098081516,10.349050216783796,0.15878568918012115
2014-01-19,ARIMAX,GARCH,7.0,4.928061010922485,13.20025563015008,0.9025367857151185
2014-01-26,ARIMAX,GARCH,4.0,9.250319174249908,22.990863114560312,2.4215517452431685
2014-02-02,ARIMAX,GARCH,2.0,7.79375689510308,25.1072617101937,0.8918329370199194
2014-02-09,ARIMAX,GARCH,2.0,8.308438516755293,20.80167347016395,2.1034953776032013
2014-02-16,ARIMAX,GARCH,4.0,3.958628437346959,13.7151874880335,0.06768217344795595
2014-02-23,ARIMAX,GARCH,4.0,4.594568227428939,14.62360474575381,0.358914668840192
2014-03-02,ARIMAX,GARCH,4.0,3.903224537616737,11.854229472286217,0.3414221463088093
2014-03-09,ARIMAX,GARCH,5.0,3.905245745859704,11.118254691320006,0.4925229593186392
2014-03-16,ARIMAX,GARCH,10.0,3.797381398531125,10.27425252479456,0.5903945713022409
2014-03-23,ARIMAX,GARCH,4.0,5.8079337039544505,15.034360095047766,1.2485878031952788
2014-03-30,ARIMAX,GARCH,11.0,4.600243989726312,11.57974785404193,1.0008034660793372
2014-04-06,ARIMAX,GARCH,8.0,6.1174997646344496,15.007134542790368,1.5379060482423579
2014-04-13,ARIMAX,GARCH,6.0,6.416570897586948,15.073078928160848,1.806986704289562
2014-04-20,ARIMAX,GARCH,14.0,5.9472770226340534,13.387215327945556,1.822854967207663
2014-04-27,ARIMAX,GARCH,5.0,4.975031746364396,10.165027094201402,1.8283475059711811
2014-05-04,ARIMAX,GARCH,15.0,8.41990868848692,16.110007077534902,3.6425137937688508
2014-05-11,ARIMAX,GARCH,14.0,8.421321692978253,15.96744162120867,3.699113146756107
2014-05-18,ARIMAX,GARCH,9.0,8.618439624267275,15.988102819919714,3.929419689739378
2014-05-25,ARIMAX,GARCH,8.0,14.807425954029176,26.51788236729499,7.264418225109556
2014-06-01,ARIMAX,GARCH,8.0,6.07925704619141,11.908476890951825,2.4699139796856273
2014-06-08,ARIMAX,GARCH,13.0,10.972035106733923,20.522352757302098,4.9864353673672595
2014-06-15,ARIMAX,GARCH,12.0,7.367830919968107,13.846405032617886,3.261636202122035
2014-06-22,ARIMAX,GARCH,13.0,13.02492130809812,23.716502249670512,6.209588802398771
2014-06-29,ARIMAX,GARCH,11.0,13.576838089527467,24.356921849422957,6.6287617711398354
2014-07-06,ARIMAX,GARCH,13.0,9.156063197450589,16.5887660139248,4.347470953497949
2014-07-13,ARIMAX,GARCH,10.0,18.505531957776245,32.50439593286638,9.385853166576103
2014-07-20,ARIMAX,GARCH,13.0,8.244422090209268,16.26694713277542,3.3786076809876024
2014-07-27,ARIMAX,GARCH,7.0,14.472890604116172,27.349013187987495,6.532879522754238
2014-08-03,ARIMAX,GARCH,11.0,10.477652012589116,21.05194795643676,4.218632947500979
2014-08-10,ARIMAX,GARCH,17.0,9.091182671600567,17.835470923697322,3.784435037843303
2014-08-17,ARIMAX,GARCH,8.0,13.41625299791462,23.774681766981022,6.670945207839855
2014-08-24,ARIMAX,GARCH,14.0,10.480181156982637,19.888903259536658,4.643896065800194
2014-08-31,ARIMAX,GARCH,15.0,12.49114188078093,23.183929704375682,5.773108823058223
2014-09-07,ARIMAX,GARCH,8.0,14.936715797269667,27.096455135066854,7.188027318638578
2014-09-14,ARIMAX,GARCH,9.0,10.678607223189896,21.22820130912361,4.383208589841109
2014-09-21,ARIMAX,GARCH,16.0,9.989802208976773,19.40913951994738,4.2484112582106075
2014-09-28,ARIMAX,GARCH,16.0,13.318140608695426,25.297890832265008,5.9464351580570405
2014-10-05,ARIMAX,GARCH,14.0,13.33620318437875,24.910098271433615,6.115268224316517
2014-10-12,ARIMAX,GARCH,12.0,13.315377352166708,24.39707069335611,6.291293101696148
2014-10-19,ARIMAX,GARCH,8.0,13.316696556659965,23.94987889682287,6.473891924715309
2014-10-26,ARIMAX,GARCH,9.0,10.754327926197094,20.462520065150606,4.7502557569139485
2014-11-02,ARIMAX,GARCH,16.0,9.206739762829692,17.29521127911479,4.124661557440216
2014-11-09,ARIMAX,GARCH,12.0,10.938802072405112,20.13266192630719,5.100028419027465
2014-11-16,ARIMAX,GARCH,11.0,11.615435271761903,20.952262592244203,5.599268260975293
2014-11-23,ARIMAX,GARCH,14.0,10.647705915764648,18.928753212007802,5.235040227932809
2014-11-30,ARIMAX,GARCH,9.0,12.4769845452783,21.784743385064196,6.331665998946602
2014-12-07,ARIMAX,GARCH,10.0,11.537089603070127,20.47976430751852,5.69870487958986
2014-12-14,ARIMAX,GARCH,2.0,11.364332530774309,19.896946062096532,5.729272114460426
2014-12-21,ARIMAX,GARCH,7.0,7.139547692479441,20.867568809718,1.1280798833060943
2014-12-28,ARIMAX,GARCH,13.0,7.435565963153983,20.4386205347871,1.441244366253121
2015-01-04,ARIMAX,GARCH,17.0,10.983947929974692,28.446726564075735,2.680859350845637
2015-01-11,ARIMAX,GARCH,19.0,15.67605468511008,38.52357847273394,4.449755873637487
2015-01-18,ARIMAX,GARCH,16.0,17.78034467728123,41.850737640829855,5.539976480486784
