,Modelo_1,Modelo_2,Observado,Forecast,Upper,Lower
2024-03-10,ARIMAX,,176.0,237.96567984503352,570.5117080222665,75.90256987521182
2024-03-17,ARIMAX,,154.0,229.01187047400566,548.8158092746594,73.08587771338124
2024-03-24,ARIMAX,,157.0,176.61749621567006,423.3982668840181,56.25012472714865
2024-03-31,ARIMAX,,156.0,165.26581729223574,396.05520425128356,52.641729201581825
2024-04-07,ARIMAX,,106.0,176.77620378380735,423.3198939332892,56.406660635938906
2024-04-14,ARIMAX,,85.0,139.2870942156675,333.7513568650727,44.32132062979488
2024-04-21,ARIMAX,,88.0,100.05958782691512,240.07923608722078,31.6641054607123
2024-04-28,ARIMAX,,77.0,96.78377831891247,232.13802915623097,30.634569035034588
2024-05-05,ARIMAX,,77.0,87.70534780457761,210.3827814259141,27.723045151901804
2024-05-12,ARIMAX,,61.0,79.52474999625973,190.78528672787516,25.098050959095374
2024-05-19,ARIMAX,,38.0,66.67570703622509,160.10246770815502,20.952286454058992
2024-05-26,ARIMAX,,28.0,48.99340980524345,117.9876313253376,15.221698332815823
2024-06-02,ARIMAX,,63.0,37.0650499478631,89.58251716928281,11.354660631790765
2024-06-09,ARIMAX,,54.0,45.033184292900316,108.57812046704976,13.93296826915753
2024-06-16,ARIMAX,,52.0,56.06116503060187,134.7841088189194,17.52087454814541
2024-06-23,ARIMAX,,50.0,54.44252891982741,130.86356166526784,17.011461924220043
2024-06-30,ARIMAX,,42.0,53.39677463825453,128.30910219255045,16.687350771390115
2024-07-07,ARIMAX,,35.0,47.94563229180364,115.2877709690041,14.92957371703174
2024-07-14,ARIMAX,,48.0,43.58033152695707,104.86774751257454,13.520200041286868
2024-07-21,ARIMAX,,41.0,44.64809136443132,107.34892489610287,13.880673668519552
2024-07-28,ARIMAX,,30.0,47.8443600405505,114.87397840045655,14.936957968619923
2024-08-04,ARIMAX,,36.0,38.419936049733515,92.48873086145059,11.868391237505062
2024-08-11,ARIMAX,,34.0,38.27244462442058,92.09474461216327,11.830564346636772
2024-08-18,ARIMAX,,24.0,41.51714836422536,99.7338348381084,12.902886616858876
2024-08-25,ARIMAX,,23.0,37.41173946802972,89.99028123040517,11.564370420988933
2024-09-01,ARIMAX,,11.0,28.247673176993384,68.26265181298555,8.571430784885932
2024-09-08,ARIMAX,,16.0,21.425178185018545,52.13961227067848,6.330878587758288
2024-09-15,ARIMAX,,29.0,18.512499991848713,45.215623493131524,5.383855978933039
2024-09-22,ARIMAX,,18.0,25.880515163959455,62.67377534320248,7.792814939614456
2024-09-29,ARIMAX,,25.0,22.21308771265447,53.96276052723248,6.598724499512638
2024-10-06,ARIMAX,,10.0,23.347165721454516,56.62455979425615,6.975445620238489
2024-10-13,ARIMAX,,14.0,17.441669665670087,42.66436419542619,5.03702256112393
2024-10-20,ARIMAX,,19.0,14.021916407074091,34.54955002973711,3.9217244299350855
2024-10-27,ARIMAX,,13.0,18.510730772974505,45.16455572918549,5.394258139820881
2024-11-03,ARIMAX,,17.0,18.98467158159538,46.26584466768914,5.554299713097506
2024-11-10,ARIMAX,,19.0,16.861077331997034,41.22171301187537,4.862905742357322
2024-11-17,ARIMAX,,14.0,20.37944566354958,49.518814907146655,6.022500154369829
2024-11-24,ARIMAX,,13.0,19.573787897164156,47.59482120393357,5.762629641714463
2024-12-01,ARIMAX,,16.0,18.406930137341483,44.82175608930625,5.383076971297691
2024-12-08,ARIMAX,,22.0,20.121882628291385,48.84561583501443,5.953101299150558
2024-12-15,ARIMAX,,17.0,24.73439051794516,59.70526059993723,7.477486347399498
2024-12-22,ARIMAX,,14.0,27.706295572583763,66.68997189117012,8.462577501727099
2024-12-29,ARIMAX,,20.0,21.896771526130873,52.99268453432047,6.547163711921636
