,Modelo_1,Modelo_2,Observado,Forecast,Upper,Lower
2015-01-25,ARIMAX,GARCH,15.0,15.351843789087958,34.073553828998016,5.2906527129098
2015-02-01,ARIMAX,GARCH,22.0,17.401300307429967,37.948933177221356,6.2280891079564755
2015-02-08,ARIMAX,GARCH,22.0,20.50169122934623,44.170616600584815,7.545364765189967
2015-02-15,ARIMAX,GARCH,30.0,25.164627559532256,53.30465754596787,9.59522769599494
2015-02-22,ARIMAX,GARCH,35.0,29.088312839982397,60.8475819706155,11.366244700333606
2015-03-01,ARIMAX,GARCH,67.0,31.59853224281151,65.33946009284404,12.604188246827773
2015-03-08,ARIMAX,GARCH,66.0,48.3368619131997,100.9303980738704,19.120010208975305
2015-03-15,ARIMAX,GARCH,47.0,53.932333453236964,111.51815428602065,21.699002723994006
2015-03-22,ARIMAX,GARCH,31.0,57.64633330423097,117.41472721138686,23.76748726484553
2015-03-29,ARIMAX,GARCH,44.0,55.02069090276753,114.04090851882769,22.058576275568747
2015-04-05,ARIMAX,GARCH,56.0,50.06358521678207,102.66066230235,20.39007628074742
2015-04-12,ARIMAX,GARCH,46.0,48.87038053644001,99.17361559924645,20.226817761635495
2015-04-19,ARIMAX,GARCH,52.0,52.46496485682849,105.0853855253801,22.17914993475425
2015-04-26,ARIMAX,GARCH,57.0,57.27041062242496,113.27172080625344,24.707356131674945
2015-05-03,ARIMAX,GARCH,45.0,52.62737399624263,102.9463239323375,23.07005386995536
2015-05-10,ARIMAX,GARCH,59.0,50.35267468562848,97.45325601077758,22.421824351075873
2015-05-17,ARIMAX,GARCH,47.0,52.80492106809967,101.21488575185266,23.869339932594126
2015-05-24,ARIMAX,GARCH,31.0,53.362607796842106,101.13067604880405,24.534873639060233
2015-05-31,ARIMAX,GARCH,43.0,46.34154028506322,89.56035572966793,20.662908848590376
2015-06-07,ARIMAX,GARCH,51.0,48.04683030976227,91.85240194639555,21.784603661521274
2015-06-14,ARIMAX,GARCH,36.0,45.53403759004039,86.27735414639415,20.91028055446011
2015-06-21,ARIMAX,GARCH,19.0,53.8463776274375,101.15102771364845,25.084539616695114
2015-06-28,ARIMAX,GARCH,19.0,37.89609064983907,78.2649357699821,15.198187094632857
2015-07-05,ARIMAX,GARCH,14.0,28.401623305099136,59.756581871513156,10.986435369891444
2015-07-12,ARIMAX,GARCH,18.0,22.53499869923371,48.32250019450035,8.388705075037555
2015-07-19,ARIMAX,GARCH,16.0,21.542298269391036,45.789644049677555,8.127444814566784
2015-07-26,ARIMAX,GARCH,18.0,23.65833320723805,49.74559772797707,9.116339788973495
2015-08-02,ARIMAX,GARCH,16.0,17.85458045767921,37.44573776826801,6.844903546552331
2015-08-09,ARIMAX,GARCH,22.0,17.977638050400905,37.339500729869215,7.007948464718435
2015-08-16,ARIMAX,GARCH,21.0,18.720221642082826,38.56896473274397,7.40733342843342
2015-08-23,ARIMAX,GARCH,28.0,21.84684697253988,44.481643907808596,8.856568141861867
2015-08-30,ARIMAX,GARCH,20.0,19.845940272134566,40.22483304188198,8.082625181898127
2015-09-06,ARIMAX,GARCH,20.0,23.248184182158678,46.526018139312086,9.70636148186812
2015-09-13,ARIMAX,GARCH,24.0,19.403281366093253,38.659559942527146,8.119840298701465
2015-09-20,ARIMAX,GARCH,25.0,23.72765122514861,46.66823389557369,10.188227092326962
